Source,Target,Type,Id,Label,timeset,Weight
80047424,35413398,Directed,1508,,,1
80047424,50646716,Directed,1509,,,1
80047424,56879789,Directed,1510,,,1
80047424,59400046,Directed,1511,,,1
80047424,103603011,Directed,1512,,,1
80047424,161359926,Directed,1513,,,1
80047424,182961149,Directed,1514,,,1
80047424,202962719,Directed,1515,,,1
80047424,227448827,Directed,1516,,,1
80047424,323551446,Directed,1517,,,1
80641300,24330759,Directed,1518,,,1
80641300,37478140,Directed,1519,,,1
80641300,43031142,Directed,1520,,,1
80641300,64971391,Directed,1521,,,1
80641300,68787816,Directed,1522,,,1
82189885,59608371,Directed,1523,,,1
82189885,386475811,Directed,1524,,,1
82189885,402088526,Directed,1525,,,1
83373018,5252078,Directed,1526,,,1
83373018,20030036,Directed,1527,,,1
83373018,23049459,Directed,1528,,,1
83373018,24238237,Directed,1529,,,1
83373018,29361763,Directed,1530,,,1
83373018,30868506,Directed,1531,,,1
83373018,31429310,Directed,1532,,,1
83373018,38914349,Directed,1533,,,1
83373018,39300360,Directed,1534,,,1
83373018,46986076,Directed,1535,,,1
83373018,54458327,Directed,1536,,,1
83373018,54773553,Directed,1537,,,1
83373018,55672956,Directed,1538,,,1
83373018,56859594,Directed,1539,,,1
83373018,57872530,Directed,1540,,,1
83373018,67239996,Directed,1541,,,1
83373018,78840605,Directed,1542,,,1
83373018,103900446,Directed,1543,,,1
83373018,125916807,Directed,1544,,,1
83373018,137992384,Directed,1545,,,1
83373018,138579434,Directed,1546,,,1
83373018,141954856,Directed,1547,,,1
83373018,144596911,Directed,1548,,,1
83373018,146047034,Directed,1549,,,1
83373018,152780422,Directed,1550,,,1
83373018,156763202,Directed,1551,,,1
83373018,157526722,Directed,1552,,,1
83373018,161246244,Directed,1553,,,1
83373018,161359926,Directed,1554,,,1
83373018,165645093,Directed,1555,,,1
83373018,168940440,Directed,1556,,,1
83373018,238708112,Directed,1557,,,1
83373018,241130407,Directed,1558,,,1
83373018,309380107,Directed,1559,,,1
83373018,310516983,Directed,1560,,,1
83373018,313046065,Directed,1561,,,1
83373018,323551446,Directed,1562,,,1
83373018,384545072,Directed,1563,,,1
83373018,603178824,Directed,1564,,,1
86026697,44803161,Directed,1565,,,1
86026697,48856001,Directed,1566,,,1
86026697,50646716,Directed,1567,,,1
86026697,63203300,Directed,1568,,,1
86026697,65836797,Directed,1569,,,1
86026697,71321935,Directed,1570,,,1
86026697,133091723,Directed,1571,,,1
86026697,171358806,Directed,1572,,,1
87341983,59608371,Directed,1573,,,1
87341983,118180592,Directed,1574,,,1
87341983,305195821,Directed,1575,,,1
87341983,386475811,Directed,1576,,,1
87539681,5010690,Directed,1577,,,1
87539681,11227609,Directed,1578,,,1
88522339,95754275,Directed,1579,,,1
88522339,155862760,Directed,1580,,,1
88522339,155959506,Directed,1581,,,1
88522339,305195821,Directed,1582,,,1
88522339,386475811,Directed,1583,,,1
88522339,402088526,Directed,1584,,,1
88522339,402188549,Directed,1585,,,1
89045141,31328319,Directed,1586,,,1
89045141,43031142,Directed,1587,,,1
89045141,64971391,Directed,1588,,,1
89045141,68787816,Directed,1589,,,1
89045141,155272020,Directed,1590,,,1
89045141,155317574,Directed,1591,,,1
90541957,3921112,Directed,1592,,,1
90541957,24364207,Directed,1593,,,1
90541957,39300360,Directed,1594,,,1
90541957,43031142,Directed,1595,,,1
90541957,54458327,Directed,1596,,,1
90541957,64971391,Directed,1597,,,1
90541957,157526722,Directed,1598,,,1
90541957,184067406,Directed,1599,,,1
90541957,313046065,Directed,1600,,,1
90541957,323551446,Directed,1601,,,1
90541957,509008114,Directed,1602,,,1
93414796,9096657,Directed,1603,,,1
93414796,54773553,Directed,1604,,,1
93414796,77665676,Directed,1605,,,1
93414796,111618438,Directed,1606,,,1
93414796,137992384,Directed,1607,,,1
93414796,152780422,Directed,1608,,,1
93414796,157526722,Directed,1609,,,1
93414796,241130407,Directed,1610,,,1
93414796,319046433,Directed,1611,,,1
93414796,323551446,Directed,1612,,,1
94735710,8761370,Directed,1613,,,1
94735710,20476617,Directed,1614,,,1
94735710,27535543,Directed,1615,,,1
94735710,32996573,Directed,1616,,,1
94735710,39300360,Directed,1617,,,1
94735710,39921592,Directed,1618,,,1
94735710,45862629,Directed,1619,,,1
94735710,64971391,Directed,1620,,,1
94735710,77665676,Directed,1621,,,1
94735710,101425364,Directed,1622,,,1
94735710,103378350,Directed,1623,,,1
94735710,104931551,Directed,1624,,,1
94735710,313046065,Directed,1625,,,1
94828013,104931551,Directed,1626,,,1
95754275,7760561,Directed,1627,,,1
95754275,88522339,Directed,1628,,,1
95754275,155862760,Directed,1629,,,1
95754275,155959506,Directed,1630,,,1
95754275,262577139,Directed,1631,,,1
95754275,270315114,Directed,1632,,,1
95754275,305195821,Directed,1633,,,1
95754275,386475811,Directed,1634,,,1
99258238,7347081,Directed,1635,,,1
100679237,21789442,Directed,1636,,,1
100679237,22939550,Directed,1637,,,1
100679237,25193879,Directed,1638,,,1
100679237,26702622,Directed,1639,,,1
100679237,27535543,Directed,1640,,,1
100679237,31398768,Directed,1641,,,1
100679237,32996573,Directed,1642,,,1
100679237,35413398,Directed,1643,,,1
100679237,50646716,Directed,1644,,,1
100679237,56879789,Directed,1645,,,1
100679237,59400046,Directed,1646,,,1
100679237,103603011,Directed,1647,,,1
100679237,117240274,Directed,1648,,,1
100679237,125476160,Directed,1649,,,1
100679237,135638548,Directed,1650,,,1
100679237,140724383,Directed,1651,,,1
100679237,202962719,Directed,1652,,,1
100679237,227448827,Directed,1653,,,1
100679237,318637960,Directed,1654,,,1
101425364,4956469,Directed,1655,,,1
101425364,20476617,Directed,1656,,,1
101425364,26987778,Directed,1657,,,1
101425364,45862629,Directed,1658,,,1
101425364,54773553,Directed,1659,,,1
101425364,94735710,Directed,1660,,,1
101425364,111618438,Directed,1661,,,1
101425364,177532072,Directed,1662,,,1
101425364,236211484,Directed,1663,,,1
103378350,8761370,Directed,1664,,,1
103378350,13493426,Directed,1665,,,1
103378350,20476617,Directed,1666,,,1
103378350,20819022,Directed,1667,,,1
103378350,32996573,Directed,1668,,,1
103378350,45862629,Directed,1669,,,1
103378350,53679095,Directed,1670,,,1
103378350,94735710,Directed,1671,,,1
103378350,184067406,Directed,1672,,,1
103378350,323551446,Directed,1673,,,1
103378350,329769278,Directed,1674,,,1
103603011,21789442,Directed,1675,,,1
103603011,22939550,Directed,1676,,,1
103603011,25193879,Directed,1677,,,1
103603011,26702622,Directed,1678,,,1
103603011,27535543,Directed,1679,,,1
103603011,31398768,Directed,1680,,,1
103603011,32996573,Directed,1681,,,1
103603011,35413398,Directed,1682,,,1
103603011,56879789,Directed,1683,,,1
103603011,58448006,Directed,1684,,,1
103603011,59400046,Directed,1685,,,1
103603011,80047424,Directed,1686,,,1
103603011,100679237,Directed,1687,,,1
103603011,117240274,Directed,1688,,,1
103603011,125476160,Directed,1689,,,1
103603011,193297541,Directed,1690,,,1
103603011,202962719,Directed,1691,,,1
103603011,227448827,Directed,1692,,,1
103773061,918798,Directed,1693,,,1
103773061,8761370,Directed,1694,,,1
103773061,46986076,Directed,1695,,,1
103773061,51088180,Directed,1696,,,1
103773061,68787816,Directed,1697,,,1
103773061,137678590,Directed,1698,,,1
103773061,140113405,Directed,1699,,,1
103773061,159704936,Directed,1700,,,1
103773061,171358806,Directed,1701,,,1
103900446,681368,Directed,1702,,,1
103900446,3782958,Directed,1703,,,1
103900446,5010690,Directed,1704,,,1
103900446,6023505,Directed,1705,,,1
103900446,6660444,Directed,1706,,,1
103900446,7877958,Directed,1707,,,1
103900446,8640918,Directed,1708,,,1
103900446,11227609,Directed,1709,,,1
103900446,19102982,Directed,1710,,,1
103900446,20030036,Directed,1711,,,1
103900446,20476617,Directed,1712,,,1
103900446,24238237,Directed,1713,,,1
103900446,26987778,Directed,1714,,,1
103900446,29361763,Directed,1715,,,1
103900446,30868506,Directed,1716,,,1
103900446,39300360,Directed,1717,,,1
103900446,44120838,Directed,1718,,,1
103900446,45862629,Directed,1719,,,1
103900446,50421281,Directed,1720,,,1
103900446,57872530,Directed,1721,,,1
103900446,61099505,Directed,1722,,,1
103900446,64280799,Directed,1723,,,1
103900446,67239996,Directed,1724,,,1
103900446,68129316,Directed,1725,,,1
103900446,77665676,Directed,1726,,,1
103900446,83373018,Directed,1727,,,1
103900446,111698345,Directed,1728,,,1
103900446,141468568,Directed,1729,,,1
103900446,141954856,Directed,1730,,,1
103900446,144596911,Directed,1731,,,1
103900446,146047034,Directed,1732,,,1
103900446,152780422,Directed,1733,,,1
103900446,156763202,Directed,1734,,,1
103900446,157526722,Directed,1735,,,1
103900446,161359926,Directed,1736,,,1
103900446,165645093,Directed,1737,,,1
103900446,188870724,Directed,1738,,,1
103900446,195983394,Directed,1739,,,1
103900446,230662240,Directed,1740,,,1
103900446,238708112,Directed,1741,,,1
103900446,241130407,Directed,1742,,,1
103900446,284700336,Directed,1743,,,1
103900446,298612534,Directed,1744,,,1
103900446,309380107,Directed,1745,,,1
103900446,310516983,Directed,1746,,,1
103900446,313046065,Directed,1747,,,1
103900446,445656147,Directed,1748,,,1
103900446,508410006,Directed,1749,,,1
103900446,603178824,Directed,1750,,,1
104931551,11629386,Directed,1751,,,1
104931551,65836797,Directed,1752,,,1
104931551,94735710,Directed,1753,,,1
104931551,94828013,Directed,1754,,,1
111618438,9096657,Directed,1755,,,1
111618438,20030036,Directed,1756,,,1
111618438,24238237,Directed,1757,,,1
111618438,34597212,Directed,1758,,,1
111618438,39300360,Directed,1759,,,1
111618438,51088180,Directed,1760,,,1
111618438,54458327,Directed,1761,,,1
111618438,64280799,Directed,1762,,,1
111618438,77665676,Directed,1763,,,1
111618438,93414796,Directed,1764,,,1
111618438,101425364,Directed,1765,,,1
111618438,137992384,Directed,1766,,,1
111618438,143360597,Directed,1767,,,1
111618438,157526722,Directed,1768,,,1
111618438,171358806,Directed,1769,,,1
111618438,242463897,Directed,1770,,,1
111618438,268087726,Directed,1771,,,1
111618438,298612534,Directed,1772,,,1
111618438,313046065,Directed,1773,,,1
111618438,319046433,Directed,1774,,,1
111698345,3782958,Directed,1775,,,1
111698345,5010690,Directed,1776,,,1
111698345,6660444,Directed,1777,,,1
111698345,8640918,Directed,1778,,,1
111698345,11227609,Directed,1779,,,1
111698345,20030036,Directed,1780,,,1
111698345,24238237,Directed,1781,,,1
111698345,29361763,Directed,1782,,,1
111698345,30868506,Directed,1783,,,1
111698345,46986076,Directed,1784,,,1
111698345,50421281,Directed,1785,,,1
111698345,67239996,Directed,1786,,,1
111698345,68129316,Directed,1787,,,1
111698345,103900446,Directed,1788,,,1
111698345,141954856,Directed,1789,,,1
111698345,152780422,Directed,1790,,,1
111698345,156763202,Directed,1791,,,1
111698345,161359926,Directed,1792,,,1
111698345,188870724,Directed,1793,,,1
111698345,238708112,Directed,1794,,,1
111698345,284700336,Directed,1795,,,1
111698345,313046065,Directed,1796,,,1
111698345,323551446,Directed,1797,,,1
111698345,445656147,Directed,1798,,,1
117240274,6093629,Directed,1799,,,1
117240274,21789442,Directed,1800,,,1
117240274,22939550,Directed,1801,,,1
117240274,25193879,Directed,1802,,,1
117240274,26702622,Directed,1803,,,1
117240274,31398768,Directed,1804,,,1
117240274,35413398,Directed,1805,,,1
117240274,50646716,Directed,1806,,,1
117240274,52599775,Directed,1807,,,1
117240274,56879789,Directed,1808,,,1
117240274,59400046,Directed,1809,,,1
117240274,100679237,Directed,1810,,,1
117240274,103603011,Directed,1811,,,1
117240274,125476160,Directed,1812,,,1
117240274,135638548,Directed,1813,,,1
117240274,140724383,Directed,1814,,,1
117240274,202962719,Directed,1815,,,1
117240274,204869470,Directed,1816,,,1
117240274,227448827,Directed,1817,,,1
118180592,59608371,Directed,1818,,,1
118180592,67550851,Directed,1819,,,1
118180592,87341983,Directed,1820,,,1
118180592,270315114,Directed,1821,,,1
118180592,305195821,Directed,1822,,,1
118180592,386475811,Directed,1823,,,1
118901175,155862760,Directed,1824,,,1
118901175,188114584,Directed,1825,,,1
118901175,225748762,Directed,1826,,,1
118901175,262577139,Directed,1827,,,1
118901175,402188549,Directed,1828,,,1
120018359,64971391,Directed,1829,,,1
120175009,182513,Directed,1830,,,1
120175009,3475204,Directed,1831,,,1
120175009,68129316,Directed,1832,,,1
120175009,182961149,Directed,1833,,,1
125476160,6093629,Directed,1834,,,1
125476160,21789442,Directed,1835,,,1
125476160,22939550,Directed,1836,,,1
125476160,25193879,Directed,1837,,,1
125476160,26702622,Directed,1838,,,1
125476160,31398768,Directed,1839,,,1
125476160,32996573,Directed,1840,,,1
125476160,35413398,Directed,1841,,,1
125476160,50646716,Directed,1842,,,1
125476160,56879789,Directed,1843,,,1
125476160,59400046,Directed,1844,,,1
125476160,100679237,Directed,1845,,,1
125476160,103603011,Directed,1846,,,1
125476160,117240274,Directed,1847,,,1
125476160,135638548,Directed,1848,,,1
125476160,140724383,Directed,1849,,,1
125476160,193297541,Directed,1850,,,1
125476160,202962719,Directed,1851,,,1
125476160,227448827,Directed,1852,,,1
125476160,318637960,Directed,1853,,,1
125916807,5252078,Directed,1854,,,1
125916807,24238237,Directed,1855,,,1
125916807,38914349,Directed,1856,,,1
125916807,39300360,Directed,1857,,,1
125916807,54773553,Directed,1858,,,1
125916807,55672956,Directed,1859,,,1
125916807,56859594,Directed,1860,,,1
125916807,64027899,Directed,1861,,,1
125916807,67239996,Directed,1862,,,1
125916807,68129316,Directed,1863,,,1
125916807,83373018,Directed,1864,,,1
125916807,141954856,Directed,1865,,,1
125916807,146047034,Directed,1866,,,1
125916807,157723522,Directed,1867,,,1
125916807,161246244,Directed,1868,,,1
125916807,225853331,Directed,1869,,,1
125916807,309380107,Directed,1870,,,1
125916807,310516983,Directed,1871,,,1
125916807,313046065,Directed,1872,,,1
125916807,368738107,Directed,1873,,,1
125916807,384545072,Directed,1874,,,1
125916807,603178824,Directed,1875,,,1
133091723,31210108,Directed,1876,,,1
133091723,44803161,Directed,1877,,,1
133091723,48856001,Directed,1878,,,1
133091723,63203300,Directed,1879,,,1
133091723,65836797,Directed,1880,,,1
133091723,86026697,Directed,1881,,,1
134412843,3475204,Directed,1882,,,1
134412843,5400033,Directed,1883,,,1
134412843,20044768,Directed,1884,,,1
134412843,22892068,Directed,1885,,,1
134412843,51243629,Directed,1886,,,1
134412843,137678590,Directed,1887,,,1
134644308,9925489,Directed,1888,,,1
134644308,64971391,Directed,1889,,,1
134644308,135638548,Directed,1890,,,1
135638548,6093629,Directed,1891,,,1
135638548,20044768,Directed,1892,,,1
135638548,21789442,Directed,1893,,,1
135638548,22939550,Directed,1894,,,1
135638548,25193879,Directed,1895,,,1
135638548,26702622,Directed,1896,,,1
135638548,27535543,Directed,1897,,,1
135638548,31398768,Directed,1898,,,1
135638548,32996573,Directed,1899,,,1
135638548,45862629,Directed,1900,,,1
135638548,50646716,Directed,1901,,,1
135638548,56879789,Directed,1902,,,1
135638548,59400046,Directed,1903,,,1
135638548,64971391,Directed,1904,,,1
135638548,100679237,Directed,1905,,,1
135638548,103603011,Directed,1906,,,1
135638548,117240274,Directed,1907,,,1
135638548,125476160,Directed,1908,,,1
135638548,134644308,Directed,1909,,,1
135638548,156461947,Directed,1910,,,1
135638548,193297541,Directed,1911,,,1
135638548,202962719,Directed,1912,,,1
135638548,227448827,Directed,1913,,,1
135638548,318637960,Directed,1914,,,1
135832174,8761370,Directed,1915,,,1
135832174,20476617,Directed,1916,,,1
135832174,25193879,Directed,1917,,,1
135832174,45862629,Directed,1918,,,1
135832174,58448006,Directed,1919,,,1
135832174,64280799,Directed,1920,,,1
135832174,64971391,Directed,1921,,,1
137373885,441856536,Directed,1922,,,1
137678590,182513,Directed,1923,,,1
137678590,3475204,Directed,1924,,,1
137678590,5400033,Directed,1925,,,1
137678590,6748955,Directed,1926,,,1
137678590,20044768,Directed,1927,,,1
137678590,37478140,Directed,1928,,,1
137678590,64971391,Directed,1929,,,1
137678590,103773061,Directed,1930,,,1
137678590,134412843,Directed,1931,,,1
137992384,11227609,Directed,1932,,,1
137992384,20030036,Directed,1933,,,1
137992384,27535543,Directed,1934,,,1
137992384,51088180,Directed,1935,,,1
137992384,54458327,Directed,1936,,,1
137992384,54773553,Directed,1937,,,1
137992384,55672956,Directed,1938,,,1
137992384,56859594,Directed,1939,,,1
137992384,77665676,Directed,1940,,,1
137992384,83373018,Directed,1941,,,1
137992384,93414796,Directed,1942,,,1
137992384,111618438,Directed,1943,,,1
137992384,143360597,Directed,1944,,,1
137992384,146047034,Directed,1945,,,1
137992384,156763202,Directed,1946,,,1
137992384,157526722,Directed,1947,,,1
137992384,161359926,Directed,1948,,,1
137992384,204869470,Directed,1949,,,1
137992384,313046065,Directed,1950,,,1
137992384,319046433,Directed,1951,,,1
138579434,23049459,Directed,1952,,,1
138579434,83373018,Directed,1953,,,1
138579434,168940440,Directed,1954,,,1
140461525,14704083,Directed,1955,,,1
140461525,238708112,Directed,1956,,,1
140461525,473010195,Directed,1957,,,1
140724383,6093629,Directed,1958,,,1
140724383,13400887,Directed,1959,,,1
140724383,25193879,Directed,1960,,,1
140724383,26702622,Directed,1961,,,1
140724383,31398768,Directed,1962,,,1
140724383,32996573,Directed,1963,,,1
140724383,55672956,Directed,1964,,,1
140724383,56879789,Directed,1965,,,1
140724383,100679237,Directed,1966,,,1
140724383,117240274,Directed,1967,,,1
140724383,125476160,Directed,1968,,,1
140724383,202962719,Directed,1969,,,1
140724383,227448827,Directed,1970,,,1
140724383,323551446,Directed,1971,,,1
141468568,5010690,Directed,1972,,,1
141468568,5252078,Directed,1973,,,1
141468568,11227609,Directed,1974,,,1
141468568,24238237,Directed,1975,,,1
141468568,29361763,Directed,1976,,,1
141468568,33822527,Directed,1977,,,1
141468568,46986076,Directed,1978,,,1
141468568,57872530,Directed,1979,,,1
141468568,67239996,Directed,1980,,,1
141468568,68129316,Directed,1981,,,1
141468568,103900446,Directed,1982,,,1
141468568,156763202,Directed,1983,,,1
141468568,195983394,Directed,1984,,,1
141468568,230662240,Directed,1985,,,1
141468568,241130407,Directed,1986,,,1
141954856,681368,Directed,1987,,,1
141954856,3782958,Directed,1988,,,1
141954856,5010690,Directed,1989,,,1
141954856,5252078,Directed,1990,,,1
141954856,6113425,Directed,1991,,,1
141954856,6660444,Directed,1992,,,1
141954856,8640918,Directed,1993,,,1
141954856,8761370,Directed,1994,,,1
141954856,11227609,Directed,1995,,,1
141954856,19102982,Directed,1996,,,1
141954856,20030036,Directed,1997,,,1
141954856,27535543,Directed,1998,,,1
141954856,29361763,Directed,1999,,,1
141954856,31429310,Directed,2000,,,1
141954856,32926102,Directed,2001,,,1
141954856,39300360,Directed,2002,,,1
141954856,45862629,Directed,2003,,,1
141954856,50421281,Directed,2004,,,1
141954856,54458327,Directed,2005,,,1
141954856,56859594,Directed,2006,,,1
141954856,57872530,Directed,2007,,,1
141954856,64280799,Directed,2008,,,1
141954856,67239996,Directed,2009,,,1
141954856,77665676,Directed,2010,,,1
141954856,83373018,Directed,2011,,,1
141954856,103900446,Directed,2012,,,1
141954856,111698345,Directed,2013,,,1
141954856,125916807,Directed,2014,,,1
141954856,146047034,Directed,2015,,,1
141954856,152780422,Directed,2016,,,1
141954856,155317574,Directed,2017,,,1
141954856,156763202,Directed,2018,,,1
141954856,161246244,Directed,2019,,,1
141954856,161359926,Directed,2020,,,1
141954856,165645093,Directed,2021,,,1
141954856,188870724,Directed,2022,,,1
141954856,195983394,Directed,2023,,,1
141954856,230662240,Directed,2024,,,1
141954856,238708112,Directed,2025,,,1
141954856,284700336,Directed,2026,,,1
141954856,310516983,Directed,2027,,,1
141954856,313046065,Directed,2028,,,1
141954856,384545072,Directed,2029,,,1
141954856,445656147,Directed,2030,,,1
141954856,473018189,Directed,2031,,,1
141954856,603178824,Directed,2032,,,1
142988085,918798,Directed,2033,,,1
143360597,44350887,Directed,2034,,,1
143360597,54458327,Directed,2035,,,1
143360597,77665676,Directed,2036,,,1
143360597,111618438,Directed,2037,,,1
143360597,137992384,Directed,2038,,,1
143360597,161359926,Directed,2039,,,1
143360597,298612534,Directed,2040,,,1
145215034,44803161,Directed,2041,,,1
146047034,2708616,Directed,2042,,,1
146047034,5252078,Directed,2043,,,1
146047034,20819022,Directed,2044,,,1
146047034,23049459,Directed,2045,,,1
146047034,26987778,Directed,2046,,,1
146047034,29361763,Directed,2047,,,1
146047034,38914349,Directed,2048,,,1
146047034,54773553,Directed,2049,,,1
146047034,55672956,Directed,2050,,,1
146047034,56859594,Directed,2051,,,1
146047034,57872530,Directed,2052,,,1
146047034,67239996,Directed,2053,,,1
146047034,68129316,Directed,2054,,,1
146047034,77665676,Directed,2055,,,1
146047034,78840605,Directed,2056,,,1
146047034,83373018,Directed,2057,,,1
146047034,103900446,Directed,2058,,,1
146047034,125916807,Directed,2059,,,1
146047034,137992384,Directed,2060,,,1
146047034,141954856,Directed,2061,,,1
146047034,156763202,Directed,2062,,,1
146047034,157526722,Directed,2063,,,1
146047034,159704936,Directed,2064,,,1
146047034,161246244,Directed,2065,,,1
146047034,161359926,Directed,2066,,,1
146047034,309380107,Directed,2067,,,1
146047034,310516983,Directed,2068,,,1
146047034,313046065,Directed,2069,,,1
146047034,384545072,Directed,2070,,,1
152780422,3782958,Directed,2071,,,1
152780422,5010690,Directed,2072,,,1
152780422,5252078,Directed,2073,,,1
152780422,8640918,Directed,2074,,,1
152780422,9096657,Directed,2075,,,1
152780422,11227609,Directed,2076,,,1
152780422,24238237,Directed,2077,,,1
152780422,29361763,Directed,2078,,,1
152780422,39300360,Directed,2079,,,1
152780422,44120838,Directed,2080,,,1
152780422,45862629,Directed,2081,,,1
152780422,56859594,Directed,2082,,,1
152780422,64280799,Directed,2083,,,1
152780422,67239996,Directed,2084,,,1
152780422,77665676,Directed,2085,,,1
152780422,83373018,Directed,2086,,,1
152780422,93414796,Directed,2087,,,1
152780422,103900446,Directed,2088,,,1
152780422,111698345,Directed,2089,,,1
152780422,141954856,Directed,2090,,,1
152780422,144596911,Directed,2091,,,1
152780422,156763202,Directed,2092,,,1
152780422,165645093,Directed,2093,,,1
152780422,168940440,Directed,2094,,,1
152780422,188870724,Directed,2095,,,1
152780422,195983394,Directed,2096,,,1
152780422,238708112,Directed,2097,,,1
152780422,242463897,Directed,2098,,,1
152780422,268087726,Directed,2099,,,1
152780422,284700336,Directed,2100,,,1
152780422,309380107,Directed,2101,,,1
152780422,310516983,Directed,2102,,,1
152780422,313046065,Directed,2103,,,1
152780422,384545072,Directed,2104,,,1
152780422,603178824,Directed,2105,,,1
154362434,14704083,Directed,2106,,,1
154362434,64971391,Directed,2107,,,1
154362434,243650300,Directed,2108,,,1
155272020,31328319,Directed,2109,,,1
155272020,43031142,Directed,2110,,,1
155272020,52599775,Directed,2111,,,1
155272020,64971391,Directed,2112,,,1
155272020,89045141,Directed,2113,,,1
155317574,4956469,Directed,2114,,,1
155317574,11629386,Directed,2115,,,1
155317574,13400887,Directed,2116,,,1
155317574,13493426,Directed,2117,,,1
155317574,23049459,Directed,2118,,,1
155317574,24238237,Directed,2119,,,1
155317574,26702622,Directed,2120,,,1
155317574,30868506,Directed,2121,,,1
155317574,39300360,Directed,2122,,,1
155317574,54773553,Directed,2123,,,1
155317574,89045141,Directed,2124,,,1
155317574,132462259,Directed,2125,,,1
155317574,141954856,Directed,2126,,,1
155317574,157723522,Directed,2127,,,1
155317574,161246244,Directed,2128,,,1
155317574,323551446,Directed,2129,,,1
155862760,7760561,Directed,2130,,,1
155862760,88522339,Directed,2131,,,1
155862760,95754275,Directed,2132,,,1
155862760,118901175,Directed,2133,,,1
155862760,155959506,Directed,2134,,,1
155862760,188114584,Directed,2135,,,1
155862760,225748762,Directed,2136,,,1
155862760,305195821,Directed,2137,,,1
155862760,386475811,Directed,2138,,,1
155862760,402088526,Directed,2139,,,1
155862760,402188549,Directed,2140,,,1
155959506,7760561,Directed,2141,,,1
155959506,88522339,Directed,2142,,,1
155959506,95754275,Directed,2143,,,1
155959506,155862760,Directed,2144,,,1
155959506,188114584,Directed,2145,,,1
155959506,270315114,Directed,2146,,,1
155959506,305195821,Directed,2147,,,1
155959506,386475811,Directed,2148,,,1
155959506,402088526,Directed,2149,,,1
156461947,27535543,Directed,2150,,,1
156461947,32996573,Directed,2151,,,1
156461947,103603011,Directed,2152,,,1
156461947,135638548,Directed,2153,,,1
156461947,193297541,Directed,2154,,,1
156763202,681368,Directed,2155,,,1
156763202,6113425,Directed,2156,,,1
156763202,6660444,Directed,2157,,,1
156763202,7877958,Directed,2158,,,1
156763202,9096657,Directed,2159,,,1
156763202,19102982,Directed,2160,,,1
156763202,23049459,Directed,2161,,,1
156763202,29361763,Directed,2162,,,1
156763202,30868506,Directed,2163,,,1
156763202,39300360,Directed,2164,,,1
156763202,45862629,Directed,2165,,,1
156763202,51088180,Directed,2166,,,1
156763202,54458327,Directed,2167,,,1
156763202,57872530,Directed,2168,,,1
156763202,64280799,Directed,2169,,,1
156763202,67239996,Directed,2170,,,1
156763202,77665676,Directed,2171,,,1
156763202,83373018,Directed,2172,,,1
156763202,103900446,Directed,2173,,,1
156763202,111698345,Directed,2174,,,1
156763202,131694941,Directed,2175,,,1
156763202,137992384,Directed,2176,,,1
156763202,141468568,Directed,2177,,,1
156763202,141954856,Directed,2178,,,1
156763202,144596911,Directed,2179,,,1
156763202,146047034,Directed,2180,,,1
156763202,152780422,Directed,2181,,,1
156763202,157526722,Directed,2182,,,1
156763202,161359926,Directed,2183,,,1
156763202,165645093,Directed,2184,,,1
156763202,168940440,Directed,2185,,,1
156763202,188870724,Directed,2186,,,1
156763202,195983394,Directed,2187,,,1
156763202,230662240,Directed,2188,,,1
156763202,238708112,Directed,2189,,,1
156763202,241130407,Directed,2190,,,1
156763202,242463897,Directed,2191,,,1
156763202,268087726,Directed,2192,,,1
156763202,309380107,Directed,2193,,,1
156763202,310516983,Directed,2194,,,1
156763202,313046065,Directed,2195,,,1
156763202,603178824,Directed,2196,,,1
157526722,2708616,Directed,2197,,,1
157526722,9096657,Directed,2198,,,1
157526722,30868506,Directed,2199,,,1
157526722,39300360,Directed,2200,,,1
157526722,51088180,Directed,2201,,,1
157526722,54458327,Directed,2202,,,1
157526722,54773553,Directed,2203,,,1
157526722,55672956,Directed,2204,,,1
157526722,67239996,Directed,2205,,,1
157526722,77665676,Directed,2206,,,1
157526722,83373018,Directed,2207,,,1
157526722,90541957,Directed,2208,,,1
157526722,93414796,Directed,2209,,,1
157526722,103900446,Directed,2210,,,1
157526722,111618438,Directed,2211,,,1
157526722,137992384,Directed,2212,,,1
157526722,146047034,Directed,2213,,,1
157526722,156763202,Directed,2214,,,1
157526722,168940440,Directed,2215,,,1
157526722,241130407,Directed,2216,,,1
157526722,264947603,Directed,2217,,,1
157526722,313046065,Directed,2218,,,1
157526722,319046433,Directed,2219,,,1
157723522,2708616,Directed,2220,,,1
157723522,23049459,Directed,2221,,,1
157723522,54773553,Directed,2222,,,1
157723522,64027899,Directed,2223,,,1
157723522,64971391,Directed,2224,,,1
157723522,125916807,Directed,2225,,,1
157723522,155317574,Directed,2226,,,1
157723522,161246244,Directed,2227,,,1
157723522,225853331,Directed,2228,,,1
157723522,367545737,Directed,2229,,,1
157723522,368738107,Directed,2230,,,1
159704936,103773061,Directed,2231,,,1
159704936,146047034,Directed,2232,,,1
159704936,171358806,Directed,2233,,,1
159704936,256250622,Directed,2234,,,1
161246244,2708616,Directed,2235,,,1
161246244,9096657,Directed,2236,,,1
161246244,11227609,Directed,2237,,,1
161246244,12001483,Directed,2238,,,1
161246244,23049459,Directed,2239,,,1
161246244,38914349,Directed,2240,,,1
161246244,54773553,Directed,2241,,,1
161246244,55672956,Directed,2242,,,1
161246244,64027899,Directed,2243,,,1
